StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q389_Browser,Q389_Version,Q389_Operating System,Q389_Resolution,Consent timing_First Click,Consent timing_Last Click,Consent timing_Page Submit,Consent timing_Click Count,Consent,prolific_id,Q1_First Click,Q1_Last Click,Q1_Page Submit,Q1_Click Count,Q118_First Click,Q118_Last Click,Q118_Page Submit,Q118_Click Count,Q110,Q160,Q163,Q165,Q178,Q164,Q179,Q608_First Click,Q608_Last Click,Q608_Page Submit,Q608_Click Count,Q609,Tutorial,Q613,Q653_First Click,Q653_Last Click,Q653_Page Submit,Q653_Click Count,Q192_First Click,Q192_Last Click,Q192_Page Submit,Q192_Click Count,Q657,Q614_First Click,Q614_Last Click,Q614_Page Submit,Q614_Click Count,Q615,Q193_First Click,Q193_Last Click,Q193_Page Submit,Q193_Click Count,Q171,Q205_1,Q205_2,Q205_3,Q205_4,Q205_5,Q593_First Click,Q593_Last Click,Q593_Page Submit,Q593_Click Count,Q203_1,Q594,Q175,Q197_First Click,Q197_Last Click,Q197_Page Submit,Q197_Click Count,Q196,Demographics timing_First Click,Demographics timing_Last Click,Demographics timing_Page Submit,Demographics timing_Click Count,age,gender,country,country_3_TEXT,education,education_6_TEXT,ai,AI_1,AI_2,AI_3,AI_4,AI_5,comments,Q261,Random_ID,AWSURL,group,ProlificID,agent_level,bonus_group
2025-09-11 12:30:04,2025-09-11 13:02:18,0,80.168.197.52,100,1933,1,2025-09-11 13:02:18,R_2kK7EXF3I8q0qVX,,,,,52.5484,-1.0605,anonymous,EN,Chrome,140.0.0.0,Windows NT 10.0,1920x1080,14.262,14.262,15.419,1,1,67914a71e31261f2ae882759,0,0,94.694,0,25.095,25.095,26.416,1,,2,2,4,2,1,1,32.801,309.953,311.718,2,,4242,,,,,,,,,,,26.855,82.185,90.032,2,,2.387,587.209,681.052,2,APPL3,5,7,3,5,6,7.151,26.613,48.668,3,2,1,I think I am still better than the AI agent at this stage,1.815,40.647,41.852,2,2323,1.278,41.712,42.726,10,27,0,2,,3,,4,3,3,5,6,3,,,3979589612,,1,67914a71e31261f2ae882759,APPL3,2323
2025-09-11 12:34:32,2025-09-11 13:02:42,0,81.141.131.111,100,1690,1,2025-09-11 13:02:42,R_2DYZzBTg2B9LQOO,,,,,51.9322,-0.4568,anonymous,EN,Chrome,139.0.0.0,Windows NT 10.0,1536x864,138.501,142.747,143.969,2,1,6722478c409070762121307f,0,0,126.182,0,0,0,53.955,0,,2,2,4,2,1,1,95.306,267.676,270.115,4,,4242,,0,0,154.992,0,17.695,598.852,601.196,3,APPL1,,,,,,,,,,,,,,,,9.908,68.134,96.375,6,3,2,"I'd like to see the outcome of how trained the AI is ",,,,,,1.767,44.398,45.041,10,28,0,2,,4,,5,5,6,6,3,5,,,2457116889,,0,6722478c409070762121307f,APPL1,APPL1
2025-09-11 12:46:45,2025-09-11 13:03:17,0,209.35.79.215,100,992,1,2025-09-11 13:03:18,R_8MgvsXoKaU20ur1,,,,,53.4809,-2.2374,anonymous,EN,Chrome,140.0.0.0,Windows NT 10.0,1440x900,8.822,8.822,11.387,1,1,5dbf261c3b89f23ccd3007af,0,0,67.191,0,0,0,32.717,0,,2,2,4,2,1,1,25.571,211.75,214.39,3,,4242,,,,,,,,,,,0,0,73.672,0,,5.532,169.038,173.525,3,APPL2,6,7,3,6,6,9.013,40.031,52.567,4,4,1,i like to have control over any bones received,2.567,43.248,50.9,2,2321,1.412,35.749,38.424,11,38,0,2,,3,,2,1,1,4,7,4,,,5335905006,,2,5dbf261c3b89f23ccd3007af,APPL2,2321
2025-09-11 12:37:53,2025-09-11 13:03:24,0,51.6.96.64,100,1531,1,2025-09-11 13:03:25,R_2G9EHfMcCon2rUh,,,,,52.4165,-1.9656,anonymous,EN,Chrome,140.0.0.0,Windows NT 10.0,1920x1080,5.662,5.869,6.649,2,1,6007421356226920359b5f3e,458.337,460.13,493.393,2,0,0,17.006,0,,2,2,4,2,1,1,40.07,135.601,137.054,2,,4242,,,,,,,,,,,76.693,77.908,81.795,3,,4.058,512.59,513.867,3,APPL7,4,7,3,3,4,3.821,10.319,30.244,3,2,1,I felt like the AI made some errors which I would have made myself,2.183,31.663,32.558,2,2323,1.381,19.046,19.336,11,34,0,2,,3,,4,5,6,6,2,5,"No issues, was enjoyable to play the game",,3465093521,,1,6007421356226920359b5f3e,APPL7,2323
2025-09-11 12:49:32,2025-09-11 13:03:52,0,173.176.241.20,100,860,1,2025-09-11 13:03:53,R_1P5OEz99snrAxYR,,,,,46.6784,-71.7265,anonymous,EN,Chrome,140.0.0.0,Windows NT 10.0,1536x865,21.236,21.236,22.023,1,1,66c9f523ec6668e0cfab755c,0,0,92.671,0,0,0,11.105,0,,2,2,4,2,1,1,17.669,108.795,109.736,2,,4242,,0,0,25.868,0,6.012,442.183,443.954,3,APPL1,,,,,,,,,,,,,,,,3.951,11.469,22.227,3,2,1,I think I can do much better than the AI agent,1.869,30.454,31.608,2,2323,1.2,24.91,25.448,13,27,1,5,,3,,5,6,6,6,4,5,,,6099368133,,0,66c9f523ec6668e0cfab755c,APPL1,2323
2025-09-11 12:32:08,2025-09-11 13:05:12,0,74.96.75.99,100,1983,1,2025-09-11 13:05:12,R_3dLnHL866q9sPpz,,,,,38.8263,-77.2111,anonymous,EN,Firefox,142.0,Windows NT 10.0,1366x768,6.35,6.35,7.501,1,1,5d7fd2a5987f70001602d95b,192.976,206.618,206.96699999999998,2,30.567,42.108,46.70499999999999,5,,2,2,4,2,1,1,10.312,352.43,354.371,4,,4242,,,,,,,,,,,53.612,93.411,127.549,4,,5.304,702.978,710.501,2,APPL7,6,7,2,6,6,6.804,64.057,64.306,6,3,1,I feel more confident being able to control the avatar myself and feel the AI agent did not perform as well in the previous rounds!,2.261,46.028,52.168,2,2323,1.277,52.049,54.966,12,49,1,1,,3,,4,6,6,6,4,4,Great study!,,9906270442,,3,5d7fd2a5987f70001602d95b,APPL7,2323
2025-09-11 12:05:25,2025-09-11 12:51:43,0,5.67.81.118,58,2778,0,2025-09-11 13:05:29,R_8rRNbhPmxJgUtWN,,,,,50.8345,-0.186,anonymous,EN,Edge,140.0.0.0,Windows NT 10.0,1366x768,31.085,31.085,32.805,1,1,668428453c29b72930fd521b,0,0,62.873,0,0,0,42.926,0,,2,2,4,2,1,1,51.266,237.831,241.527,2,,4242,,,,,,,,,,,0,0,100.75,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5169245114,,1,668428453c29b72930fd521b,,
2025-09-11 12:45:17,2025-09-11 13:05:48,0,81.97.49.108,100,1230,1,2025-09-11 13:05:48,R_2jV6AZQMLREH8RY,,,,,53.4314,-1.3607,anonymous,EN,Chrome,138.0.0.0,Macintosh,1440x900,9.882,9.882,10.978,1,1,6658b1b0d96a48e41e7e971a,146.589,168.775,191.564,2,0,0,18.521,0,,2,2,4,2,1,1,19.104,148.3,150.14,2,,4242,,,,,,,,,,,0,0,52.137,0,,2.697,487.22,488.941,2,APPL3,7,7,6,6,7,4.314,12.315,24.74,3,3,1,I think i can do it in less steps and get more balls.,2.215,56.27,57.943,2,2323,7.23,38.797,39.654,11,32,1,2,,2,,4,5,6,6,3,5,,,6591639897,,1,6658b1b0d96a48e41e7e971a,APPL3,2323
2025-09-11 12:23:40,2025-09-11 13:06:49,0,99.253.144.122,100,2588,1,2025-09-11 13:06:49,R_1rwPk8mt7YL92DZ,,,,,43.1291,-80.3295,anonymous,EN,Chrome,139.0.0.0,Windows NT 10.0,1366x768,3.543,5.972,14.184,6,1,66743f920e8215acd55b8eb3,5.059,123.704,141.12,60,12.892,51.347,58.082,14,,2,2,4,2,1,1,27.654,448.762,450.572,13,,4242,,,,,,,,,,,15.089,194.679,230.698,73,,16.13,743.472,765.36,2,APPL7,6,7,3,5,5,6.124,56.325,58.503,15,3,1,The agent's performance was not satisfactory. I think I can perform better.,8.326,107.92,121.137,2,2323,2.223,56.409,59.346,55,34,0,5,,3,,4,4,5,7,2,5,Interesting study,,4577191502,,2,66743f920e8215acd55b8eb3,APPL7,2323
2025-09-11 12:43:10,2025-09-11 13:07:23,0,98.193.100.104,100,1453,1,2025-09-11 13:07:24,R_5puMYBwNjmBVyRR,,,,,41.9703,-87.664,anonymous,EN,Chrome,140.0.0.0,Windows NT 10.0,1504x1003,9.083,11.494,13.202,2,1,6144b21806fb764e5f179bc2,49.566,49.566,51.19,1,19.864,19.864,22.697,1,,2,2,4,2,1,1,21.579,412.648,420.914,3,,4242,,,,,,,,,,,47.584,47.584,49.308,1,,6.497,600.315,601.887,3,APPL7,7,7,7,7,7,3.257,55.833,57.587,6,7,2,"I think the AI was doing pretty well. And this way, I don't have to think about the best path!",,,,,,2.196,41.514,43.264,15,57,0,1,,4,,1,7,4,7,1,7,I - for one - welcome our new AI overlords.,,9341539607,,2,6144b21806fb764e5f179bc2,APPL7,APPL7
2025-09-11 12:47:12,2025-09-11 13:08:01,0,159.26.106.95,100,1249,1,2025-09-11 13:08:01,R_830UN6rjVyCxeXf,,,,,51.5081,-0.1278,anonymous,EN,Chrome,103.0.0.0,Macintosh,1280x800,13.706,13.706,14.689,1,1,67e45c8d9a41d891d580cfad,0,0,119.883,0,0,0,50.097,0,,2,2,4,2,1,1,53.662,265.266,268.421,3,,4242,,,,,,,,,,,0,0,99.41,0,,11.647,194.835,199.323,3,APPL1,3,1,5,3,2,5.671,50.463,53.968,5,2,1,I think I'll perform better than the AI,4.342,40.784,46.634,2,2321,2.39,65.303,67.238,12,51,0,2,,3,,3,3,3,5,6,6,It was quite annoying and clunky. I'm sure AI could do much better than that!,,9683050579,,1,67e45c8d9a41d891d580cfad,APPL1,2321
2025-09-11 12:18:44,2025-09-11 13:08:09,0,77.101.145.250,100,2964,1,2025-09-11 13:08:09,R_8DSV5FplqzXTCbA,,,,,51.4638,0.1434,anonymous,EN,Chrome,139.0.0.0,Windows NT 10.0,1280x720,23.732,48.565,67.498,3,1,6776c927f9dc484f730bf614,212.299,253.27,255.634,4,26.711,65.513,85.817,3,,2,2,4,2,1,1,6.291,747.9649999999999,753.2270000000001,7,,4242,,,,,,,,,,,46.362,92.89,109.912,2,,10.239,622.148,624.842,2,APPL1,6,7,2,6,6,4.128,114.82,123.139,7,6,2,I will like the trained agent to control the avatar in the round,,,,,,2.685,69.529,78.044,17,43,0,2,,3,,4,7,7,7,7,7,,,7861725875,,3,6776c927f9dc484f730bf614,APPL1,APPL1
2025-09-11 12:44:58,2025-09-11 13:09:10,0,89.241.115.183,100,1451,1,2025-09-11 13:09:10,R_8ptywkw3D5NIu5g,,,,,51.3904,-0.0992,anonymous,EN,Chrome,139.0.0.0,Macintosh,2048x1152,1.489,1.489,6.997,1,1,5e39e1e2c8aeb01fe7aca4b6,0,0,87.4,0,0,0,33.217,0,,2,2,4,2,1,1,44.521,44.521,347.683,1,,4242,,,,,,,,,,,0,0,44.025,0,,3.777,3.777,421.697,1,APPL7,3,7,4,4,5,6.601,27.337,36.686,3,3,1,"the agent sometimes went through the lava ",4.661,4.661,65.833,1,2322,1.407,55.722,56.523,16,30,0,2,,3,,5,5,5,6,3,5,It was an interesting study.,,5224545581,,3,5e39e1e2c8aeb01fe7aca4b6,APPL7,2322
2025-09-11 12:36:19,2025-09-11 13:09:23,0,94.7.163.202,100,1983,1,2025-09-11 13:09:23,R_24pC3S1G6vOBop8,,,,,52.6261,1.3034,anonymous,EN,Chrome,139.0.0.0,CrOS x86_64 14541.0.0,1187x667,12.247,12.247,13.744,1,1,66d31a1b0515fe747830bab9,0,0,58.679,0,0,0,15.919,0,,2,2,4,2,1,1,34.446,34.446,920.984,1,,4242,,,,,,,,,,,0,0,45.325,0,,8.112,309.616,386.863,3,APPL1,2,7,7,2,1,4.889,67.784,71.756,4,1,2,"very complicated study. Will let AI take over, it cannot be any worse than me",,,,,,1.732,37.868,39.064,11,61,0,2,,2,,4,5,4,5,3,5,,,8841365050,,3,66d31a1b0515fe747830bab9,APPL1,APPL1
2025-09-11 12:10:40,2025-09-11 12:10:59,0,188.220.47.112,8,18,0,2025-09-11 13:10:41,R_83SnmILrPuG2xsR,,,,,50.3881,-4.1324,anonymous,EN,Firefox,141.0,Macintosh,1440x900,2.838,2.838,4.093,1,1,5d7929cc3dd8fd0001de3b98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1847830178,,2,5d7929cc3dd8fd0001de3b98,,
2025-09-11 12:52:45,2025-09-11 13:11:04,0,142.126.91.7,100,1099,1,2025-09-11 13:11:05,R_6ez9hjEeX5jCZIV,,,,,43.6514,-79.9143,anonymous,EN,Chrome,140.0.0.0,Windows NT 10.0,1920x1080,4.771,11.121,12.059,2,1,67e461f383bb0fc948ffd5fd,0,0,44.522,0,0,0,12.502,0,,2,2,4,2,1,1,0.834,101.936,103.161,3,,4242,,,,,,,,,,,36.855,36.855,38.685,1,,3.036,527.202,535.709,9,APPL7,6,7,3,6,7,3.574,41.069,44,6,3,1,I think the AI needs a bit more work before it can compete with a competent human player.,3.415,32.34,33.021,4,2323,1.006,95.07,100.095,27,32,0,5,,2,,4,5,6,7,3,6,Enjoyed the survey.,,4513232733,,1,67e461f383bb0fc948ffd5fd,APPL7,2323
2025-09-11 12:11:18,2025-09-11 12:46:47,0,217.77.29.150,62,2129,0,2025-09-11 13:11:25,R_24KRjKYGaBy6GWd,,,,,51.4997,-0.1459,anonymous,EN,Chrome,137.0.0.0,Windows NT 10.0,1280x720,2.526,2.526,4.249,1,1,6664c7aa5c1c7846d3618f74,348.425,355.834,450.348,3,0,0,31.121,0,,2,2,4,2,1,1,376.471,918.806,922.743,3,,4242,,,,,,,,,,,0,0,67.906,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7353596738,,1,6664c7aa5c1c7846d3618f74,,
2025-09-11 12:32:27,2025-09-11 13:11:43,0,86.109.93.228,100,2356,1,2025-09-11 13:11:44,R_7BWY3DX1TnnTEWW,,,,,40.7126,-74.0066,anonymous,EN,Chrome,138.0.0.0,Windows NT 10.0,1440x900,8.38,8.38,9.573,1,1,67e069199f5b036960b0cc5f,0,0,183.28300000000002,0,52.694,52.694,55.836999999999996,1,,2,2,4,2,1,1,37.502,377.214,380.128,3,," 4242",,,,,,,,,,,0,0,108.367,0,,5.401,730.136,733.335,2,APPL6,7,7,1,7,7,17.093,32.181,56.366,3,7,1,I believe that I can do better than the agent,4.589,88.292,90.505,2,2322,1.312,43.719,71.805,11,32,1,1,,3,,4,7,7,7,1,7,,,2346094030,,2,67e069199f5b036960b0cc5f,APPL6,2322
2025-09-11 12:54:45,2025-09-11 13:11:50,0,104.36.173.207,100,1024,1,2025-09-11 13:11:51,R_6OVtPpZiNWSs6C0,,,,,44.6643,-63.6002,anonymous,EN,Chrome,140.0.0.0,Windows NT 10.0,1920x1080,4.16,4.16,5.813,1,1,649ed52c6deb05c245aa42db,0,0,42.036,0,0,0,16.445,0,,2,2,4,2,1,1,14.848,545.713,546.931,3,,4242,,0,0,18.803,0,2.12,198.265,200.017,2,APPL6,,,,,,,,,,,,,,,,4.46,19.885,30.669,4,1,1,The agent does not seem to be very effective,2.536,26.512,27.945,2,2323,0.788,18.758,19.476,10,35,0,5,,3,,5,5,5,4,4,5,This was an interesting study.,,3078582930,,0,649ed52c6deb05c245aa42db,APPL6,2323
2025-09-11 12:26:17,2025-09-11 13:11:56,0,84.67.194.167,100,2738,1,2025-09-11 13:11:56,R_2WYfnoG1achfNLz,,,,,51.3035,-0.7199,anonymous,EN,Chrome,135.0.0.0,Windows NT 10.0,1366x768,6.712,8.031,9.464,2,1,67d01671bd666a9fb9c603fb,44.434,100.506,101.634,2,49.77,89.262,129.058,5,,2,2,4,2,1,1,23.785,539.774,542.164,4,,4242,,,,,,,,,,,33.135,82.001,83.741,7,,4.532,526.745,529.688,2,APPL6,7,7,7,7,7,14.424,38.015,51.881,4,3,1,Avatar still requires more training,3.751,48.18,56.606,2,2321,1.743,33.362,34.315,15,36,1,2,,4,,4,7,7,7,1,7,N/A,,6118734788,,3,67d01671bd666a9fb9c603fb,APPL6,2321
2025-09-11 12:33:03,2025-09-11 13:12:27,0,51.6.171.81,100,2364,1,2025-09-11 13:12:28,R_8jcWwmEBMZP3BBW,,,,,50.8302,-0.1336,anonymous,EN,Chrome,140.0.0.0,Windows NT 10.0,1536x864,19.74,22.135,24.44,2,1,60fff225fb2da6129caf029a,35.636,199.269,202.782,9,29.8,64.388,66.125,3,,2,2,4,2,1,1,12.369,901.242,905.625,5,,4242,,,,,,,,,,,7.138,80.865,88.086,5,,6.948,432.833,447.512,5,APPL1,6,7,3,4,5,6.691,38.056,39.27,5,6,2,AI was quite good,,,,,,1.744,51.067,52.013,15,71,1,2,,3,,4,5,4,6,4,5,"thank you ,it was interesting study",,2585432411,,1,60fff225fb2da6129caf029a,APPL1,APPL1
2025-09-11 12:12:40,2025-09-11 12:33:15,0,108.219.96.207,20,1234,0,2025-09-11 13:12:41,R_6LgK4psfNvYK3m2,,,,,28.6252,-80.8461,anonymous,EN,Chrome,140.0.0.0,Windows NT 10.0,1600x900,37.616,37.616,38.792,1,1,665629d7ec779e8fa23d7eac,0,0,96.778,0,0,0,29.803,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9712988890,,3,665629d7ec779e8fa23d7eac,,
2025-09-11 12:41:45,2025-09-11 13:12:43,0,86.109.87.28,100,1858,1,2025-09-11 13:12:43,R_7MgjHO3WrQr3Q8b,,,,,34.9564,-81.9868,anonymous,EN,Chrome,139.0.0.0,Windows NT 10.0,1920x1200,23.719,73.029,73.994,5,1,67e1dc9c35b6facf1079fb30,13.692,123.479,124.038,12,98.169,210.393,211.238,13,,2,2,4,2,1,1,29.637,460.554,463.573,7,,4242,,,,,,,,,,,3.423,80.069,81.482,10,,3.731,561.509,563.907,2,APPL7,7,7,1,7,7,7.62,35.642,36.225,8,5,2,I think i have trained it well and it will do a great job,,,,,,2.999,36.17,36.702,19,34,0,1,,3,,5,6,6,7,3,6,,,7389119941,,2,67e1dc9c35b6facf1079fb30,APPL7,APPL7
2025-09-11 12:54:17,2025-09-11 13:13:02,0,80.3.218.240,100,1125,1,2025-09-11 13:13:02,R_2ReVyO0DsQj4OR5,,,,,54.9313,-1.5855,anonymous,EN,Chrome,140.0.0.0,Windows NT 10.0,1920x1080,1.661,3.21,5.66,2,1,676055469b245b53e81358d0,33.595,66.29,73.401,4,8.786,8.786,18.694,1,,2,2,4,2,1,1,23.327,133.183,135.206,4,,4242,,,,,,,,,,,3.604,50.918,74.987,3,,3.019,524.69,527.429,4,APPL7,3,7,5,3,2,2.207,11.768,19.324,5,1,1,"i am better than the agent ",2.006,50.684,52.783,3,2323,1.221,32.604,33.331,17,21,0,2,,2,,4,6,5,7,2,6,,,8157398924,,1,676055469b245b53e81358d0,APPL7,2323
2025-09-11 12:31:00,2025-09-11 13:13:23,0,99.2.115.216,100,2543,1,2025-09-11 13:13:24,R_7CEzf9JXotzP17a,,,,,32.5845,-97.3741,anonymous,EN,Firefox,142.0,Windows NT 10.0,1664x1109,26.772,26.772,28.184,1,1,661ec48c618b7a27e5a9077a,119.026,119.026,120.84,1,0,0,62.794,0,,2,2,4,2,1,1,66.921,422.272,426.68,3,,4242,,,,,,,,,,,0,0,153.544,0,,22.481,941.438,944.246,8,APPL6,5,7,3,4,6,11.342,187.384,206.141,6,3,2,"In the last two rounds, it performed well. I sometimes get mixed up with the left and right, so I hope the avatar remembers the rules. I have a feeling that either way, for some reason, you don't get a bonus.",,,,,,2.264,61.222,67.303,10,60,1,1,,4,,4,5,6,7,5,5,"I was confused at first, but then wanted to continue doing it. :)",,3406333127,,1,661ec48c618b7a27e5a9077a,APPL6,APPL6
2025-09-11 12:14:08,2025-09-11 12:17:34,0,86.137.253.33,34,206,0,2025-09-11 13:14:10,R_8cMfpIO3yKeJ3s5,,,,,54.5898,-5.6864,anonymous,EN,Chrome,140.0.0.0,Linux x86_64,434x965,59.222,59.438,65.547,2,1,5ea97d9c3593b80714388e3d,20.039,37.429,42.477,4,0,0,10.961,0,,2,2,4,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5254910128,,1,5ea97d9c3593b80714388e3d,,
2025-09-11 12:14:45,2025-09-11 12:17:24,0,85.255.235.94,20,159,0,2025-09-11 13:14:50,R_269FvlA2Rf4hTay,,,,,51.4964,-0.1224,anonymous,EN,Edge,139.0.0.0,Linux x86_64,1171x659,0,0,16.376,0,1,61572aeab6ac8a5fe94b43b4,3.469,3.469,81.339,1,3.057,3.057,28.729,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7272165746,,2,61572aeab6ac8a5fe94b43b4,,
2025-09-11 12:18:21,2025-09-11 13:15:00,0,90.203.88.42,100,3399,1,2025-09-11 13:15:00,R_8TozDPSOuusRHHE,,,,,51.4638,0.1434,anonymous,EN,Chrome,140.0.0.0,Windows NT 10.0,1536x864,12.876,136.475,138.978,2,1,672be724a1f9a800fcbd3d02,0,0,417.604,0,0,0,58.674,0,,2,2,4,2,1,1,76.847,365.19,368.079,2,,4242,,,,,,,,,,,0,0,38.333,0,,8.755,1037.212,1049.232,2,APPL6,7,7,2,7,7,57.139,159.367,225.961,3,4,1,"i will prefer playing myself more fun ",6.566,87.104,90.543,2,2321,1.771,215.957,248.394,15,28,0,2,,3,,6,4,6,5,4,5,none,,6427171659,,2,672be724a1f9a800fcbd3d02,APPL6,2321
2025-09-11 12:15:03,2025-09-11 12:18:59,0,199.79.29.240,26,235,0,2025-09-11 13:15:05,R_68pJqmHYsFXhHZn,,,,,33.4532,-112.0748,anonymous,EN,Chrome,140.0.0.0,Windows NT 10.0,1920x1080,2.254,2.254,5.6,1,1,6548f960db60a00d76e92695,49.188,57.846,118.061,3,0,0,37.82,0,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4258801067,,1,6548f960db60a00d76e92695,,
2025-09-11 12:30:24,2025-09-11 13:15:54,0,208.96.124.189,100,2729,1,2025-09-11 13:15:54,R_6q3EHOswDr2rdkF,,,,,46.5199,-80.9385,anonymous,EN,Chrome,138.0.0.0,Macintosh,1680x1050,14.902,14.902,22.511,1,1,60e526b8c0bb71dce32c3166,0,0,226.436,0,134.885,138.983,146.654,2,,2,2,4,2,1,1,35.714,524.878,528.279,2,,4242,,,,,,,,,,,0,0,235.016,0,,2.59,903.73,908.403,2,APPL2,1,7,2,1,2,5.67,14.359,46.894,3,2,1,"The trained agent task was somewhat confusing, and I don't quite understand how my 'updates' changed the strategy in each new game.",1.967,48.136,58.156,2,2322,1.42,25.388,27.587,13,46,1,5,,3,,4,5,6,7,1,5,,,8266301764,,2,60e526b8c0bb71dce32c3166,APPL2,2322
2025-09-11 12:15:57,2025-09-11 13:15:55,0,24.52.222.35,66,3597,0,2025-09-11 13:15:58,R_6P5K8wQqidhjXij,,,,,43.6589,-79.3874,anonymous,EN,Chrome,136.0.0.0,Windows NT 10.0,1920x1080,10.899,10.899,12.182,1,1,652d3d3c8e375878e83f43f3,2580.503,2581.131,2601.38,2,332.876,333.104,333.335,2,,2,2,4,2,1,1,1.298,169.677,172.528,3,,4242,,,,,,,,,,,8.443,10.118,32.405,2,,2.488,275.908,276.252,3,APPL7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4543036261,,2,652d3d3c8e375878e83f43f3,,
2025-09-11 12:15:58,2025-09-11 12:24:50,0,90.196.11.108,48,532,0,2025-09-11 13:15:58,R_23VvyPy0WbraLLl,,,,,51.477,-0.1959,anonymous,EN,Chrome,139.0.0.0,Macintosh,1440x900,1.481,1.481,2.766,1,1,66742c4307bb2004831faaef,37.579,37.579,42.491,1,0,0,17.33,0,,2,2,4,2,1,1,54.249,148.28,148.647,3,,4242,,0,0,3.474,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5518747273,,0,66742c4307bb2004831faaef,,
2025-09-11 12:16:42,2025-09-11 12:53:06,0,174.112.11.142,48,2184,0,2025-09-11 13:16:43,R_6a9900LFFlqIpl3,,,,,45.2722,-75.7522,anonymous,EN,Chrome,139.0.0.0,Windows NT 10.0,1536x864,23.045,26.229,38.84,2,1,668dc0c9d67e1fd71cd53a99,40.542,62.997,64.662,4,24.122,24.122,28.445,1,,2,2,4,2,1,1,22.056,632.566,646.775,6,,4242,,7.249,11.608,13.262,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3680590662,,0,668dc0c9d67e1fd71cd53a99,,
2025-09-11 12:17:16,2025-09-11 12:23:03,0,68.38.147.22,20,346,0,2025-09-11 13:17:17,R_6s27QcPcdi0RX1f,,,,,39.1397,-86.5141,anonymous,EN,Chrome,140.0.0.0,Windows NT 10.0,1920x1080,3.387,3.387,4.589,1,1,62d133496cf7f774b8bf98a0,0,0,35.525,0,0,0,85.751,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3952346941,,3,62d133496cf7f774b8bf98a0,,
2025-09-11 12:17:38,2025-09-11 12:25:16,0,51.7.228.89,48,458,0,2025-09-11 13:17:39,R_2yvFf8nXOWNALtv,,,,,53.0582,-2.1808,anonymous,EN,Chrome,139.0.0.0,Windows NT 10.0,1536x864,2.54,5.091,6.073,3,1,5c6d67f4a9317a00011fe203,48.981,48.981,49.415,1,0,0,13.172,0,,2,2,4,2,1,1,18.749,156.028,157.951,3,,4242,,42.181,55.988,89.199,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8914373281,,0,5c6d67f4a9317a00011fe203,,
2025-09-11 12:18:03,2025-09-11 12:28:35,0,67.173.12.26,26,632,0,2025-09-11 13:18:03,R_3PYHuz634guA7U1,,,,,41.8783,-87.6907,anonymous,EN,Chrome,140.0.0.0,Windows NT 10.0,1920x1080,3.234,3.234,4.54,1,1,5e34325430e5263f0bebb32d,0,0,246.651,0,0,0,82.796,0,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4392499926,,3,5e34325430e5263f0bebb32d,,
2025-09-11 12:42:06,2025-09-11 13:18:11,0,82.3.192.158,100,2165,1,2025-09-11 13:18:11,R_2QPG5i6bo8rsVEy,,,,,54.532,-1.3025,anonymous,EN,Edge,140.0.0.0,Windows NT 10.0,1536x960,3.96,6.534,8.074,2,1,66f52b5788cb0f542d8b25d5,395.024,536.683,555.94,12,18.871,35.128,36.597,9,,2,2,4,2,1,1,14.949,429.732,432.812,4,,4242,,,,,,,,,,,67.025,120.389,133.411,32,,6.311,588.08,590.637,3," APPL5",6,7,4,6,6,7.192,23.653,39.608,4,4,2,i just want to judge how good it is,,,,,,2.203,43.873,45.171,17,28,1,2,,3,,5,7,7,7,2,6,no thanks,,4075367870,,3,66f52b5788cb0f542d8b25d5," APPL5"," APPL5"
